test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.161,0.247,0.343,0.559
SET,29629.63,0.175,0.287,0.407,0.503
GET,29629.63,0.179,0.287,0.391,0.543
INCR,34782.61,0.156,0.231,0.295,0.359
