test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.152,0.255,0.359,0.487
SET,32000.00,0.147,0.207,0.279,0.375
GET,32000.00,0.150,0.207,0.295,0.343
INCR,34782.61,0.158,0.247,0.295,0.359
