test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30257.19,0.333,0.711,1.463,3.455
SET,32102.73,0.320,0.639,0.863,4.295
GET,31298.90,0.322,0.655,0.967,5.167
INCR,30864.20,0.329,0.679,1.079,3.471
