test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,13679.89,0.963,2.439,4.055,7.087
SET,18018.02,0.688,2.311,4.039,6.303
GET,18198.36,0.670,3.599,4.063,6.415
INCR,17331.02,0.720,2.311,4.047,6.183
