test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32051.28,0.154,0.247,0.335,0.831
SET,29411.76,0.170,0.319,0.439,0.743
GET,28409.09,0.178,0.367,0.479,0.863
INCR,32051.28,0.161,0.279,0.359,0.727
