test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35714.29,0.146,0.239,0.319,0.519
SET,32362.46,0.151,0.231,0.311,0.455
GET,29154.52,0.175,0.319,0.399,4.687
INCR,36764.70,0.133,0.207,0.303,0.639
