test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.164,0.255,0.327,0.375
SET,34782.61,0.153,0.231,0.319,0.431
GET,29629.63,0.157,0.215,0.263,0.431
INCR,40000.00,0.122,0.167,0.199,0.231
