test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33898.30,0.287,0.543,0.735,2.199
SET,36231.89,0.275,0.351,0.647,1.111
GET,36563.07,0.259,0.327,0.367,0.927
INCR,35971.22,0.271,0.351,0.415,1.287
