test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32362.46,0.153,0.327,0.487,0.887
SET,32467.53,0.153,0.303,0.423,0.647
GET,37735.85,0.151,0.263,0.415,0.663
INCR,33222.59,0.162,0.327,0.527,1.071
