test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,21276.60,0.344,0.559,0.639,0.887
SET,30303.03,0.169,0.343,0.607,0.703
GET,18867.92,0.359,0.631,0.695,0.815
INCR,17543.86,0.407,0.735,0.991,1.191
