test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29411.76,0.210,0.351,0.407,0.479
SET,33333.34,0.203,0.311,0.455,0.815
GET,33333.34,0.187,0.287,0.327,0.367
INCR,33333.34,0.189,0.303,0.359,0.431
