test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28571.43,0.170,0.287,0.383,0.495
SET,32000.00,0.167,0.279,0.351,0.383
GET,32000.00,0.166,0.279,0.359,0.479
INCR,29629.63,0.164,0.247,0.359,0.455
