test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34782.61,0.148,0.239,0.311,0.407
SET,32000.00,0.164,0.287,0.575,0.735
GET,32000.00,0.156,0.263,0.399,0.607
INCR,36363.64,0.172,0.311,0.391,0.567
