test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37105.75,0.253,0.367,0.487,1.031
SET,38022.81,0.265,0.391,0.479,0.911
GET,35587.19,0.276,0.391,0.463,0.759
INCR,33444.82,0.274,0.439,0.599,0.943
