test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33898.30,0.268,0.407,0.527,0.895
SET,40650.41,0.244,0.375,0.495,1.175
GET,40485.83,0.235,0.351,0.447,0.655
INCR,39447.73,0.248,0.343,0.415,0.735
