test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32733.22,0.297,0.447,0.551,0.871
SET,32000.00,0.309,0.479,0.591,1.063
GET,28985.51,0.326,0.495,0.615,1.039
INCR,30441.40,0.330,0.535,0.679,1.087
