test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29629.63,0.161,0.239,0.295,0.447
SET,26666.67,0.185,0.319,0.423,0.559
GET,26666.67,0.187,0.327,0.431,0.591
INCR,29629.63,0.171,0.295,0.423,0.487
