test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,6224.71,2.315,6.055,7.735,55.167
SET,6371.46,2.278,6.215,6.911,19.599
GET,6031.36,2.418,6.207,7.895,71.999
INCR,5672.15,2.561,3.959,7.951,64.031
