test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31397.17,0.322,0.703,1.463,5.647
SET,33840.95,0.293,0.391,0.703,17.711
GET,36297.64,0.270,0.359,0.447,1.415
INCR,35523.98,0.280,0.359,0.447,16.039
