test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,10822.51,1.234,3.255,4.255,18.191
SET,11074.20,1.200,3.263,4.295,12.279
GET,10758.47,1.245,3.319,4.271,18.415
INCR,11534.03,1.155,3.703,4.231,5.327
