test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19212.29,0.604,1.103,1.567,4.119
SET,25188.92,0.442,0.775,0.959,2.855
GET,31007.75,0.331,0.695,0.887,2.479
INCR,30721.96,0.337,0.703,0.847,1.943
