test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33557.05,0.289,0.503,0.743,4.255
SET,35460.99,0.277,0.359,0.527,1.199
GET,34662.04,0.277,0.359,0.575,4.271
INCR,35211.27,0.275,0.351,0.527,2.679
