test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,20512.82,0.565,0.783,1.423,6.319
SET,20491.80,0.576,0.775,0.863,3.199
GET,20833.33,0.564,0.759,0.927,4.071
INCR,20639.84,0.570,0.767,0.863,2.567
