test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31545.74,0.175,0.343,0.447,0.847
SET,31948.88,0.159,0.287,0.391,0.687
GET,31446.54,0.162,0.303,0.423,0.703
INCR,36630.04,0.139,0.215,0.295,0.487
