test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,7949.13,1.527,5.743,7.839,77.631
SET,9496.68,1.235,5.319,6.895,17.135
GET,14164.31,0.874,2.367,4.335,16.607
INCR,6889.42,1.836,6.271,8.311,12.087
