test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,15290.52,0.717,2.551,4.351,7.391
SET,12562.81,0.836,4.271,5.247,20.319
GET,12944.98,0.817,4.247,4.359,11.799
INCR,13227.51,0.806,4.263,4.375,6.359
