test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,14630.58,0.801,2.815,5.223,7.767
SET,34246.57,0.296,0.375,1.575,3.983
GET,33613.45,0.299,0.367,1.279,16.463
INCR,33783.79,0.300,0.383,1.655,6.191
