test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35273.37,0.274,0.439,0.599,1.007
SET,40241.45,0.282,0.375,0.471,20.783
GET,28368.79,0.404,0.735,0.879,21.119
INCR,48426.15,0.234,0.367,0.423,20.463
