test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37383.18,0.246,0.367,0.623,1.911
SET,38240.92,0.295,0.551,0.767,20.831
GET,40241.45,0.287,0.463,0.711,1.159
INCR,43478.26,0.250,0.359,0.391,20.607
