test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34482.76,0.283,0.487,0.711,1.223
SET,38535.64,0.291,0.407,0.591,20.911
GET,41753.65,0.292,0.375,0.519,20.495
INCR,43478.26,0.269,0.375,0.407,21.055
