test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,41152.26,0.253,0.495,0.671,1.079
SET,36832.41,0.313,0.575,0.919,20.479
GET,41237.11,0.284,0.367,0.415,19.471
INCR,38610.04,0.299,0.471,0.695,20.383
