test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33500.84,0.284,0.431,0.607,1.335
SET,34364.26,0.274,0.463,0.647,1.263
GET,39682.54,0.239,0.359,0.439,0.871
INCR,47619.05,0.187,0.319,0.415,0.735
