test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37735.85,0.245,0.391,0.559,1.567
SET,37950.66,0.253,0.391,0.527,1.375
GET,40000.00,0.240,0.367,0.487,0.799
INCR,31152.65,0.299,0.439,0.551,2.383
