test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.163,0.271,0.383,0.463
SET,29629.63,0.168,0.263,0.335,0.503
GET,30769.23,0.170,0.311,0.359,0.455
INCR,32000.00,0.172,0.263,0.367,0.447
