test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33670.04,0.162,0.287,0.583,0.895
SET,30769.23,0.165,0.311,0.431,0.831
GET,43668.12,0.119,0.247,0.423,0.655
INCR,34843.21,0.146,0.247,0.359,0.623
