test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35087.72,0.137,0.255,0.407,3.295
SET,31746.03,0.143,0.223,0.311,0.463
GET,34843.21,0.130,0.215,0.335,0.711
INCR,31152.65,0.145,0.207,0.295,4.263
