test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36764.70,0.139,0.239,0.327,0.527
SET,36630.04,0.136,0.255,0.327,0.815
GET,38910.51,0.149,0.271,0.367,0.631
INCR,33112.59,0.157,0.303,0.367,0.511
