test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31152.65,0.176,0.319,0.415,7.007
SET,28328.61,0.192,0.359,0.463,4.735
GET,27777.78,0.184,0.335,0.423,1.703
INCR,31152.65,0.161,0.271,0.383,0.647
