test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31055.90,0.164,0.335,0.423,0.599
SET,34965.04,0.163,0.343,0.439,0.735
GET,33444.82,0.154,0.295,0.415,1.359
INCR,33003.30,0.157,0.303,0.455,0.767
