test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18018.02,0.671,2.255,3.983,6.831
SET,19455.25,0.611,1.551,4.071,6.687
GET,26246.72,0.416,0.791,1.895,6.167
INCR,34364.26,0.290,0.367,0.687,4.215
