test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18885.74,0.572,2.319,2.887,4.127
SET,18298.26,0.599,2.335,3.007,4.183
GET,16820.86,0.668,2.335,3.783,4.231
INCR,15923.57,0.712,2.455,3.935,6.527
