test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,44523.60,0.223,0.415,0.519,2.831
SET,47460.84,0.199,0.343,0.455,1.159
GET,36805.30,0.262,0.391,0.519,1.183
INCR,41425.02,0.237,0.383,0.487,1.055
