test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37105.75,0.260,0.367,0.447,0.823
SET,41753.65,0.245,0.383,0.495,1.167
GET,38535.64,0.249,0.359,0.527,1.063
INCR,38759.69,0.244,0.367,0.519,1.551
