test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35211.27,0.270,0.431,0.543,1.031
SET,31007.75,0.308,0.503,0.655,0.951
GET,38022.81,0.264,0.383,0.447,0.703
INCR,57306.59,0.179,0.319,0.391,0.719
