test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32258.06,0.147,0.215,0.279,0.359
SET,33333.34,0.156,0.255,0.319,0.423
GET,35714.29,0.151,0.247,0.327,0.431
INCR,50000.00,0.109,0.167,0.199,0.231
