test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37037.04,0.141,0.215,0.319,0.407
SET,43478.26,0.110,0.159,0.191,0.303
GET,32258.06,0.151,0.231,0.319,0.535
INCR,34482.76,0.139,0.199,0.263,0.327
