test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,28571.430,28571.430,28571.430,0.000,29411.760,29411.760,29411.760,0.000,58823.530,58823.530,58823.530,0.000,0.335,0.335,0.335,0.000,0.375,0.375,0.375,0.000,0.263,0.263,0.263,0.000
INCR,27777.780,27777.780,27777.780,0.000,33333.340,33333.340,33333.340,0.000,43478.260,43478.260,43478.260,0.000,0.519,0.519,0.519,0.000,0.255,0.255,0.255,0.000,0.295,0.295,0.295,0.000
PING_INLINE,29411.760,29411.760,29411.760,0.000,33333.340,33333.340,33333.340,0.000,43478.260,43478.260,43478.260,0.000,0.335,0.335,0.335,0.000,0.319,0.319,0.319,0.000,0.303,0.303,0.303,0.000
SET,25000.000,25000.000,25000.000,0.000,34482.760,34482.760,34482.760,0.000,45454.550,45454.550,45454.550,0.000,0.607,0.607,0.607,0.000,0.271,0.271,0.271,0.000,0.263,0.263,0.263,0.000
