test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34364.26,0.284,0.495,0.711,1.567
SET,40080.16,0.279,0.415,0.591,1.255
GET,41493.78,0.276,0.375,0.463,20.351
INCR,42105.27,0.262,0.391,0.543,20.959
