test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36363.64,0.265,0.399,0.663,1.647
SET,54945.05,0.172,0.327,0.399,20.207
GET,43668.12,0.257,0.375,0.431,20.463
INCR,39292.73,0.294,0.431,0.559,20.975
