test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34542.32,0.289,0.471,0.687,1.055
SET,44052.86,0.245,0.375,0.423,20.815
GET,40322.58,0.296,0.383,0.495,21.231
INCR,54644.81,0.187,0.343,0.375,20.447
