test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34722.22,0.305,0.599,0.791,1.487
SET,34129.69,0.306,0.663,0.919,1.671
GET,33557.05,0.305,0.623,0.799,1.495
INCR,36563.07,0.306,0.663,0.839,1.591
