test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32102.73,0.290,0.543,0.767,1.527
SET,35273.37,0.278,0.511,0.759,1.199
GET,37037.04,0.265,0.583,0.863,1.599
INCR,35842.29,0.276,0.575,0.807,1.223
