test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,38535.64,0.272,0.423,0.663,1.039
SET,42643.92,0.267,0.391,0.615,20.399
GET,38387.71,0.308,0.503,0.735,21.167
INCR,41407.87,0.270,0.375,0.479,20.591
