test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,28943.56,0.355,0.719,1.471,4.647
SET,32362.46,0.319,0.639,0.847,4.191
GET,28248.59,0.362,0.719,1.551,5.063
INCR,32051.28,0.320,0.647,1.143,4.223
