test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42337.00,0.231,0.367,0.471,1.359
SET,36818.85,0.262,0.399,0.599,1.367
GET,34071.55,0.279,0.423,0.559,1.423
INCR,36805.30,0.256,0.399,0.551,1.551
