test,baseline_rps_avg,baseline_rps_min,baseline_rps_max,baseline_rps_std,default_noisy_rps_avg,default_noisy_rps_min,default_noisy_rps_max,default_noisy_rps_std,active_noisy_rps_avg,active_noisy_rps_min,active_noisy_rps_max,active_noisy_rps_std,baseline_p99_ms_avg,baseline_p99_ms_min,baseline_p99_ms_max,baseline_p99_ms_std,default_noisy_p99_ms_avg,default_noisy_p99_ms_min,default_noisy_p99_ms_max,default_noisy_p99_ms_std,active_noisy_p99_ms_avg,active_noisy_p99_ms_min,active_noisy_p99_ms_max,active_noisy_p99_ms_std
GET,34376.100,28985.510,37105.750,4668.514,50898.120,38387.710,75471.700,21282.519,37873.293,34071.550,40485.830,3368.443,0.554,0.479,0.615,0.069,0.474,0.239,0.751,0.259,0.479,0.447,0.503,0.029
INCR,34663.650,30441.400,37383.180,3706.845,35781.857,30721.960,41841.000,5626.467,36480.300,31897.930,39447.730,4025.654,0.612,0.519,0.679,0.083,0.596,0.423,0.807,0.195,0.538,0.415,0.615,0.107
PING_INLINE,35787.213,32733.220,39292.730,3302.983,38279.743,34129.690,44345.900,5370.878,34736.210,32786.880,37523.450,2476.963,0.524,0.495,0.551,0.028,0.559,0.399,0.743,0.173,0.527,0.519,0.535,0.008
SET,34043.170,32000.000,35587.190,1844.952,42721.380,38684.720,46189.380,3784.509,39366.873,38387.710,40650.410,1161.652,0.615,0.503,0.751,0.126,0.474,0.375,0.615,0.126,0.498,0.495,0.503,0.005
