test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33500.84,0.267,0.447,0.583,1.031
SET,32520.32,0.295,0.431,0.559,0.919
GET,34188.04,0.275,0.415,0.551,0.863
INCR,35587.19,0.254,0.391,0.527,0.751
