test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35335.69,0.264,0.391,0.527,0.807
SET,34542.32,0.284,0.519,0.751,1.375
GET,37105.75,0.257,0.391,0.567,1.231
INCR,37383.18,0.267,0.423,0.639,1.463
