test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,44345.90,0.215,0.343,0.399,0.607
SET,46189.38,0.210,0.335,0.431,0.863
GET,38387.71,0.239,0.359,0.431,0.823
INCR,30721.96,0.299,0.455,0.559,0.855
