test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30864.20,0.165,0.303,0.415,0.695
SET,35842.29,0.151,0.319,0.415,0.695
GET,38461.54,0.162,0.375,0.471,0.815
INCR,34129.69,0.160,0.319,0.423,0.671
