test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33444.82,0.154,0.311,0.415,0.759
SET,36231.89,0.150,0.247,0.327,0.567
GET,35587.19,0.157,0.343,0.447,0.775
INCR,31545.74,0.180,0.351,0.431,0.671
