test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,35460.99,0.137,0.215,0.327,0.719
SET,41666.67,0.133,0.199,0.263,0.495
GET,35460.99,0.141,0.231,0.327,0.863
INCR,36363.64,0.159,0.351,0.463,2.791
