test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,31446.54,0.184,0.383,0.479,0.927
SET,32362.46,0.158,0.303,0.423,0.719
GET,33670.04,0.162,0.327,0.455,1.023
INCR,28985.51,0.183,0.343,0.463,0.791
