test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32573.29,0.154,0.255,0.351,0.783
SET,32573.29,0.152,0.231,0.319,0.487
GET,32258.06,0.153,0.247,0.343,0.711
INCR,32894.74,0.155,0.255,0.367,0.631
